pzn;categories;enabled;family;parent;groups;X_SELL-groups;X_SELL-products;X_SELL-product_models;UPSELL-groups;UPSELL-products;UPSELL-product_models;SUBSTITUTION-groups;SUBSTITUTION-products;SUBSTITUTION-product_models;PACK-groups;PACK-products;PACK-product_models;setzugehoerigkeit-groups;setzugehoerigkeit-products;setzugehoerigkeit-product_models;ean_gtin
16876622;all_articles,freie0arterien0cholesterin,herz0kreislauf0gefaesse0durchblutung,vitamin0b1,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3352308800;;;;;;;;;;;;;;;;;04008617008491
16876639;all_articles,freie0arterien0cholesterin,herz0kreislauf0gefaesse0durchblutung,vitamin0b1,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3352308800;;;;;;;;;;;;;;;;;04008617153207
16893661;all_articles,kind0und0familie0baby0und0kind0baby0babynahrung0milchpulver0box,workflow_datenpflege_bild_72_dpi;1;abda_artikel;;;;;;;;;;;;;;;;;;07613287296085
16930540;all_articles,schmerzen0und0verletzungen0rheuma0arthrose0gelenke0glucosamin,workflow_datenpflege_lmiv_angaben;1;abda_artikel;;;;;;;;;;;;;;;;;;04250752203822
16939699;all_articles,mund0und0zaehne0zahnpflege0produkte0zahnbuersten0zahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;08718951383302
17170723;all_articles,nahrungsergaenzung0fuer0veganer,nerven0und0wohlbefinden0melatonin,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen;1;abda_artikel;3352020300;;;;;;;;;;;;;;;;;00737669028723
17179150;all_articles,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenstrips;1;abda_artikel;;;;;;;;;;;;;;;;;;00810071800092
17179167;aliva_katalog,all_articles,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenpflaster,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenstrips,besser0atmen0breathe0right0markenshop,themenwelten0tabuthemen0schnarchen;1;abda_artikel;;;;;;;;;;;;;;;;;;00810071800115
17179173;all_articles,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenpflaster,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenstrips,besser0atmen0breathe0right0markenshop;1;abda_artikel;;;;;;;;;;;;;;;;;;00810071800108
17179196;aliva_katalog,all_articles,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenpflaster,augen0nase0und0ohren0nase0mittel0gegen0schnarchen0nasenstrips,besser0atmen0breathe0right0markenshop,themenwelten0tabuthemen0schnarchen;1;abda_artikel;;;;;;;;;;;;;;;;;;00810071800122
17196993;all_articles,haare0haarkur,vegane0pflege;1;abda_artikel;3352229100;;;;;;;;;;;;;;;;;07621500133130
17197001;all_articles,haare0haarkur,vegane0pflege;1;abda_artikel;;;;;;;;;;;;;;;;;;07621500133109
17201553;all_articles,koerperpflege0deodorants0spray;1;abda_artikel;;;;;;;;;;;;;;;;;;04008890012376
17243586;all_articles,magnesium,multivitamine,workflow_datenpflege_lmiv_angaben;1;abda_artikel;;;;;;;;;;;;;;;;;;04260634780235
17262951;all_articles,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04011140228236
17266972;all_articles,immunsystem0staerken0produkte,nahrungsergaenzung050,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern,zink;1;abda_artikel;3351657700;;;;;;;;;;;;;;;;;04045715122018
17267629;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0meridol;1;abda_artikel;;;;;;;;;;;;;;;;;;08718951412408
17308742;all_articles,hauterkrankungen0neurodermitis0hautpflege0bei0neurodermitis0koerperpflege,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;03337872420597
17308759;all_articles,hauterkrankungen0neurodermitis0hautpflege0bei0neurodermitis0koerperpflege,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;03337875451789
17308765;all_articles,hauterkrankungen0neurodermitis0hautpflege0bei0neurodermitis0koerperpflege,koerperpflege0koerpercreme0bodylotion,koerperpflege0nach0hauttypen0trockene0haut,la0rocheposay0neurodermitis;1;abda_artikel;3348617100;;;;;;;;;;;;;;;;;03337875549608
17308771;all_articles,duschen0baden;1;abda_artikel;3348024000;;;;;;;;;;;;;;;;;03337875551250
17371723;all_articles,gesichtspflege0gesichtsreinigung0reinigungslotion,gesichtspflege0gesichtsreinigung0reinigungsschaum,gesichtspflege0hauttypen0normale0mischhaut;1;abda_artikel;;;;;;;;;;;;;;;;;;04260617781204
17371746;all_articles,gesichtspflege0gesichtsreinigung0reinigungslotion,gesichtspflege0gesichtsreinigung0reinigungsschaum,gesichtspflege0hauttypen0normale0mischhaut;1;abda_artikel;;;;;;;;;;;;;;;;;;04260617781211
17378754;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_lmiv_angaben;1;abda_artikel;;;;;;;;;;;;;;;;;;04260708460025
17380320;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben;1;abda_artikel;;;;;;;;;;;;;;;;;;04003087400158
17391358;all_articles,pflegebedarf0weiterer,praxisbedarf0injektion0infusion0spritzen0ein0ml,stark0reduziert,workflow_datenpflege_bild_72_dpi;1;abda_artikel;;;;;;;;;;;;;;;;;;10818392019404
17395882;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661608815
17395899;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661608495
17395907;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661606590
17395913;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661606828
17395936;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661606859
17395959;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661616490
17395965;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0listerine;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661608464
17396060;all_articles,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;3352140200;;;;;;;;;;;;;;;;;04021901960602
17411871;all_articles,gesichtspflege0dekorative0kosmetik0makeup0bb0creme,hautpflege0bei0strahlen0und0chemotherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;"3701052400417 "
17411888;all_articles,gesichtspflege0dekorative0kosmetik0makeup0bb0creme,hautpflege0bei0strahlen0und0chemotherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;3701052400424
17417187;all_articles,tees,workflow_datenpflege_bild_72_dpi_angefordert;1;abda_artikel;;;;;;;;;;;;;;;;;;00049364220310
17419832;all_articles,amazon0pay0blacklist,wellness0cbd0mundoel;1;abda_artikel;;;;;;;;;;;;;;;;;;09120071862626
17419849;all_articles,amazon0pay0blacklist,wellness0cbd0mundoel;1;abda_artikel;;;;;;;;;;;;;;;;;;09120071862633
17419855;all_articles,amazon0pay0blacklist,wellness0cbd0mundoel;1;abda_artikel;;;;;;;;;;;;;;;;;;09120071862640
17419861;all_articles,amazon0pay0blacklist,wellness0cbd0mundoel;1;abda_artikel;;;;;;;;;;;;;;;;;;09120071862657
17421473;all_articles,amazon0pay0blacklist,hanfprotein,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380051
17421496;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380068
17421504;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380075
17421510;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380082
17421527;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380099
17421533;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380655
17421556;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380662
17421562;all_articles,sport0eiweisspraeparate0eiweisspulver,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380679
17421579;all_articles,amazon0pay0blacklist,tees,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380716
17421585;all_articles,amazon0pay0blacklist,hanfsamen0ungeschaelt,tees,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380914
17421616;all_articles,amazon0pay0blacklist,sport0sportler0snacks,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380815
17421622;all_articles,amazon0pay0blacklist,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599380822
17421697;all_articles,amazon0pay0blacklist,workflow_datenpflege_nicht_aufgenommene_Artikel,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260599381041
81901015;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;14333260,14333277;;;;;4251318809182
81901021;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;14333277;;;;;4251318809199
81901038;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;09633907;;;;;4251318809205
81901050;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;03643425;;;;;4251318809229
81901067;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;01642887;;;;;4251318809236
81901073;all_articles,raucherentwoehnung,shop0sparsets;1;sparset;;;;;;;;;;;;;01639595;;;;;4251318809243
16706535;all_articles,schoenheit0von0innen,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351236500;;;;;;;;;;;;;;;;;04009932133967
16849766;all_articles,schoenheit0von0innen,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351236500;;;;;;;;;;;;;;;;;04009932134261
17165538;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351250100;;;;;;;;;;;;;;;;;04024075599005
17386423;all_articles,haare0haarausfall0mittel0gegen0haarausfall0frauen,haare0haarausfall0mittel0gegen0haarausfall0maenner,haare0haarausfall0tabletten0gegen0haarausfall,sonstige0komplexmittel;1;abda_artikel;3351236600;;;;;;;;;;;;;;;;;"4150173864230 "
17386446;all_articles,haare0haarausfall0mittel0gegen0haarausfall0frauen,haare0haarausfall0mittel0gegen0haarausfall0maenner,sonstige0komplexmittel;1;abda_artikel;3351236600;;;;;;;;;;;;;;;;;3023409385827
16585528;all_articles,eucerin0anti0age,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;3352245100;;;;;;;;;;;;;;;;;04005800276736
16756332;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;03283950923699
16756349;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;03283950923712
16807590;all_articles,gesichtspflege0gesichtspflege0hauttyp0empfindliche0haut,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,gesichtspflege0tagescreme0weitere,kneipp0bodylotion0creme,kneipp0gesichtspflege,koerperpflege0koerpercreme0bodylotion,koerperpflege0koerpercreme0feuchtigkeitscreme;1;abda_artikel;;;;;;;;;;;;;;;;;;04008233080079
16823057;all_articles,fusspflegeprodukte0blasenpflaster0ferse,fusspflegeprodukte0blasenpflaster0zeh;1;abda_artikel;;;;;;;;;;;;;;;;;;04046871010232
16823063;all_articles,verbandsmaterial0pflaster0hydrokolloid;1;abda_artikel;3351667300;;;;;;;;;;;;;;;;;04046871010317
16823092;all_articles,verbandsmaterial0pflaster0hydrokolloid,verbandsmaterial0pflaster0wasserfestes0pflaster;1;abda_artikel;3351667200;;;;;;;;;;;;;;;;;04046871010393
16823152;all_articles,verbandsmaterial0pflaster0wundverband;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199572611
16823169;all_articles,verbandsmaterial0pflaster0kinderpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199572642
16823175;all_articles,verbandsmaterial0pflaster0wasserfestes0pflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199572581
16823206;all_articles,verbandsmaterial0pflaster0pflasterset,verbandsmaterial0pflaster0pflasterstrips;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199572673
16875918;all_articles,verbandsmaterial0pflaster0sterile0pflaster;1;abda_artikel;3351679000;;;;;;;;;;;;;;;;;04052199574219
16875924;all_articles,verbandsmaterial0pflaster0sterile0pflaster;1;abda_artikel;3351679000;;;;;;;;;;;;;;;;;04052199574240
16875930;all_articles,verbandsmaterial0pflaster0wasserfestes0pflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199574271
16880575;all_articles,verbandsmaterial0binden0fixierbinde0kohaesive;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199573502
16885839;all_articles,verbandsmaterial0binden0fixierbinde0elastische,verbandsmaterial0pflaster0fixierpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199574882
16885874;all_articles,verbandsmaterial0pflaster0fixierpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199574837
16894637;all_articles,bekannt0aus0dem0tv,nerven0und0wohlbefinden0melatonin,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen,sanicare_flyer,sanicare_katalog,wick;1;abda_artikel;3351828400;;;;;;;;;;;;;;;;;08006540273722
16894643;aliva_flyer,aliva_katalog,aliva_mailing2,all_articles,bekannt0aus0dem0tv,bestseller,nahrungsergaenzung050,nerven0und0wohlbefinden0melatonin,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen,sanicare_flyer,sanicare_katalog,sanicare_mailing2,themenwelten0raus0aus0dem0stimmungstief0melatonin0einschlafen0unterstuetzen,wick;1;abda_artikel;3351828400;;;;;;;;;;;;;;;;;08006540273753
17201406;all_articles,schmerzen0und0verletzungen0rheuma0arthrose0gelenke0glucosamin,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;3351430600;;;;;;;;;;;;;;;;;04008617006848
17203693;all_articles,schmerzen0und0verletzungen0zum0einreiben0schmerzsalbe0pferdesalbe,workflow_datenpflege_bild_72_dpi;1;abda_artikel;3351280500;;;;;;;;;;;;;;;;;04105170606246
17375371;all_articles,corona0shop0desinfektionsspray,corona0shop0mundschutz0einwegmasken,corona0shop0mundschutz0ffp2,corona0shop0mundschutz0kinder,corona0shop0mundschutz0medizinischer,corona0shop0mundschutz0op0masken;1;abda_artikel;;;;;;;;;;;;;;;;;;04260699280046
17439177;all_articles,duschen0baden,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04102460771028
17439326;all_articles,massage0koerperoele,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04102460772322
17441978;all_articles,hansaplast0plaster,verbandsmaterial0pflaster0pflasterstrips,verbandsmaterial0pflaster0wundpflaster;1;abda_artikel;3351756200;;;;;;;;;;;;;;;;;04005900842893
17441984;all_articles,hansaplast0plaster,verbandsmaterial0pflaster0pflasterstrips,verbandsmaterial0pflaster0wundpflaster,verbandsmaterial0pflaster0wundschnellverband;1;abda_artikel;3351756400;;;;;;;;;;;;;;;;;04005900842879
17442653;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071486
17442676;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnaufheller,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0aktivkohle,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071493
17442682;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0aktivkohle,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071509
17443138;all_articles,vitamin0k2,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260483990342
17443144;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260483990335
17443150;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260483990359
17443167;all_articles,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0superfood0curcuma,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260483990328
17445568;all_articles,haare0haarshampoo0repair0shampoo;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052006
17445574;all_articles,haare0haarshampoo0repair0shampoo;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052044
17445605;all_articles,haare0haarausfall0shampoo0gegen0haarausfall;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052143
17445611;all_articles,haare0haarausfall0shampoo0gegen0haarausfall;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052150
17445812;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0gegen0zahnstein;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071936
17445829;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0gegen0zahnstein;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071943
17445835;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071929
17445864;all_articles,haare0haarshampoo0anti0fett0shampoo;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052129
17445893;all_articles,haare0haarshampoo0anti0fett0shampoo;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052136
17445901;all_articles,haare0haarshampoo0shampoo0bei0trockener0kopfhaut;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052167
17445918;all_articles,haare0haarshampoo0shampoo0bei0trockener0kopfhaut;1;abda_artikel;;;;;;;;;;;;;;;;;;04038774052174
17445976;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundwasser0ohne0alkohol,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070946
17445982;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0ohne0alkohol,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070939
17445999;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0ohne0alkohol,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070922
17446007;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0ohne0alkohol,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070960
17446036;all_articles,mund0und0zaehne0mundpflegeprodukte0mundspuelloesung0mundspuelung0ohne0alkohol,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070953
17446042;all_articles,kind0und0familie0baby0und0kind0baby0zahnen0und0zahnpflege0zahnungshilfe0baby,kind0und0familie0baby0und0kind0speziell0fuer0kinder,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746071349
17449276;all_articles,gratis0zugaben0sets,kind0und0familie0frauengesundheit0nahrungsergaenzung0fuer0frauen,magnesium,nahrungsergaenzung050,nahrungsergaenzung0aus0der0natur,neu0im0sortiment0,vitamin0b1,vitamin0b12,vitamin0b2,vitamin0b6,vitamin0d,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_produktbezeichnung_shop_pm,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04061696000855
17449307;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_produktbezeichnung_shop_pm,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04061696000787
17449626;all_articles,amazon0pay0blacklist,hanf,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260633570769
17449655;all_articles,amazon0pay0blacklist,hanf,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260633570776
17453088;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0gegen0zahnstein,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;07640168931315
17453094;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0ohne0fluorid,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;07640168931322
17453102;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;07640168931339
17453119;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnaufheller,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;07640168931346
17453125;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;07640168931353
16020602;all_articles,hausapotheke0und0reiseapotheke0hauspaotheke,schmerzen0und0verletzungen0schmerzmittel0nach0wirkstoff0diclofenac0salbe,schmerzen0und0verletzungen0zum0einreiben0schmerzgel0diclofenac,sport0sportverletzungen0sportgel,stark0reduziert;1;abda_artikel;3351270600;;;;;;;;;;;;;;;;;"4150160206029 "
16943844;all_articles,mund0und0zaehne0mundtrockenheit0mundspuelung,pflegebedarf0alltagshilfen0schluckhilfe;1;abda_artikel;3346740000;;;;;;;;;;;;;;;;;04260103334167
17150241;all_articles,selen,workflow_datenpflege_lmiv_angaben,workflow_datenpflege_text_anfordern;1;abda_artikel;3351263000;;;;;;;;;;;;;;;;;04260663910474
17150382;all_articles,selen,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351263000;;;;;;;;;;;;;;;;;04260663910481
17202021;all_articles,selen,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351263000;;;;;;;;;;;;;;;;;04260663910498
17308110;all_articles,vitamin0b0komplex,vitamin0b12,vitamin0b6,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351271000;;;;;;;;;;;;;;;;;04260663910948
17308127;all_articles,vitamin0b0komplex,vitamin0b12,vitamin0b6,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3351271000;;;;;;;;;;;;;;;;;04260663910955
17309836;all_articles,seo0allergie0allergiemittel0allergietabletten0allergietabletten0erwachsene,seo0allergie0allergiemittel0allergietabletten0allergietabletten0fuer0kinder,seo0heuschnupfen0tabletten0weitere0heuschnupfenotabletten;1;abda_artikel;3350033900;;;;;;;;;;;;;;;;;04260344391363
17469184;aliva_katalog,all_articles,artikel,freie0arterien0cholesterin,nahrungsergaenzung050,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0fuer0veganer,norsan0gerhirn0konzentration,norsan0herz0kreislauf0durchblutung,norsan0immunsystem,norsan0kids,norsan0schwangerschaft0stillzeit,norsan0sehkraft,norsan0sport0muskeln,norsan0vegetarier0vegan,sanicare_katalog,themenwelten0gesunde0ernaehrung0lifehacks0fuer0veganer,weitere0produkte0fuer0die0augen;1;abda_artikel;3349536000;;;;;;;;;;;;;;;;;00305398867571
14373816;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480577
14373874;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480584
14373880;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605481178
14375815;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480034
14375821;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480065
14375838;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480096
14375844;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480126
14375850;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480157
14375867;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480188
14375896;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480218
14375904;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480010
14375933;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480041
14375956;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480072
14375962;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480102
14375979;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480133
14375985;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480164
14375991;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480195
14376022;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480027
14376039;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480058
14376045;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480089
14376051;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480119
14376068;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480140
14376074;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480171
14376080;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260605480201
16389572;all_articles,fusspflegeprodukte0blasenpflaster0ferse,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04063591202587
